iter	Passed	Remaining
8150	2645352	2222796
8151	2645930	2222685
8152	2646373	2222460
8153	2646863	2222275
8154	2647021	2221810
8155	2647189	2221354
8156	2647367	2220906
8157	2647534	2220449
8158	2647757	2220040
8159	2647984	2219634
8160	2648148	2219175
8161	2648318	2218720
8162	2648488	2218267
8163	2648668	2217821
8164	2648849	2217377
8165	2649118	2217006
8166	2649275	2216541
8167	2649455	2216096
8168	2649617	2215636
8169	2649800	2215193
8170	2649958	2214730
8171	2650161	2214305
8172	2650343	2213862
8173	2650532	2213424
8174	2650703	2212972
8175	2650883	2212527
8176	2651058	2212078
8177	2651355	2211732
8178	2651534	2211286
8179	2651694	2210826
8180	2651835	2210349
8181	2651992	2209885
8182	2652148	2209421
8183	2652299	2208953
8184	2652513	2208537
8185	2652672	2208076
8186	2652833	2207616
8187	2653004	2207165
8188	2653169	2206708
8189	2653334	2206252
8190	2653608	2205887
8191	2653772	2205429
8192	2653925	2204963
8193	2654082	2204501
8194	2654243	2204042
8195	2654422	2203598
8196	2654600	2203152
8197	2654801	2202727
8198	2654958	2202265
8199	2655110	2201799
8200	2655272	2201340
8201	2655454	2200899
8202	2655618	2200443
8203	2655884	2200072
8204	2656050	2199617
8205	2656214	2199162
8206	2656387	2198713
8207	2656545	2198252
8208	2656701	2197789
8209	2656916	2197376
8210	2657069	2196912
8211	2657237	2196459
8212	2657401	2196004
8213	2657570	2195553
8214	2657727	2195091
8215	2657879	2194627
8216	2658120	2194235
8217	2658277	2193774
8218	2658439	2193317
8219	2658598	2192858
8220	2658763	2192404
8221	2658917	2191941
8222	2659143	2191537
8223	2659299	2191076
8224	2659468	2190625
8225	2659622	2190163
8226	2659804	2189723
8227	2660014	2189306
8228	2660303	2188955
8229	2660497	2188526
8230	2660657	2188068
8231	2660821	2187614
8232	2660994	2187167
8233	2661158	2186713
8234	2661381	2186307
8235	2661534	2185844
8236	2661712	2185402
8237	2661875	2184948
8238	2662062	2184512
8239	2662229	2184062
8240	2662567	2183751
8241	2662773	2183332
8242	2662954	2182892
8243	2663146	2182461
8244	2663322	2182018
8245	2663486	2181565
8246	2663692	2181146
8247	2663860	2180696
8248	2664027	2180245
8249	2664192	2179793
8250	2664366	2179349
8251	2664544	2178907
8252	2664822	2178548
8253	2665002	2178108
8254	2665169	2177658
8255	2665358	2177225
8256	2665526	2176777
8257	2665690	2176324
8258	2665955	2175954
8259	2666124	2175505
8260	2666308	2175069
8261	2666500	2174640
8262	2666698	2174216
8263	2666874	2173773
8264	2667102	2173373
8265	2667268	2172923
8266	2667429	2172469
8267	2667590	2172014
8268	2667763	2171570
8269	2667948	2171136
8270	2668244	2170791
8271	2668416	2170346
8272	2668576	2169891
8273	2668749	2169447
8274	2668903	2168987
8275	2669068	2168537
8276	2669238	2168091
8277	2669465	2167690
8278	2669650	2167256
8279	2669807	2166800
8280	2669985	2166360
8281	2670145	2165906
8282	2670305	2165452
8283	2670607	2165113
8284	2670783	2164672
8285	2670948	2164222
8286	2671134	2163789
8287	2671295	2163336
8288	2671462	2162888
8289	2671728	2162521
8290	2671912	2162086
8291	2672091	2161648
8292	2672259	2161201
8293	2672438	2160763
8294	2672610	2160320
8295	2672855	2159935
8296	2673010	2159478
8297	2673171	2159026
8298	2673343	2158582
8299	2673507	2158132
8300	2673685	2157694
8301	2673924	2157304
8302	2674100	2156865
8303	2674275	2156424
8304	2674454	2155986
8305	2674635	2155551
8306	2674834	2155129
8307	2675126	2154783
8308	2675299	2154342
8309	2675468	2153897
8310	2675640	2153454
8311	2675803	2153004
8312	2675967	2152555
8313	2676193	2152156
8314	2676370	2151718
8315	2676547	2151279
8316	2676754	2150865
8317	2676943	2150436
8318	2677088	2149973
8319	2677372	2149621
8320	2677565	2149196
8321	2677734	2148751
8322	2677889	2148296
8323	2678053	2147847
8324	2678216	2147398
8325	2678436	2146995
8326	2678596	2146544
8327	2678747	2146086
8328	2678911	2145637
8329	2679080	2145194
8330	2679249	2144750
8331	2679413	2144302
8332	2679673	2143931
8333	2679835	2143482
8334	2680001	2143036
8335	2680162	2142586
8336	2680329	2142141
8337	2680501	2141700
8338	2680704	2141284
8339	2680876	2140843
8340	2681052	2140406
8341	2681224	2139965
8342	2681385	2139516
8343	2681551	2139071
8344	2681856	2138736
8345	2682013	2138283
8346	2682186	2137844
8347	2682352	2137399
8348	2682519	2136954
8349	2682679	2136505
8350	2682845	2136060
8351	2683119	2135701
8352	2683277	2135250
8353	2683469	2134826
8354	2683730	2134457
8355	2683968	2134070
8356	2684225	2133697
8357	2684409	2133266
8358	2684616	2132855
8359	2684774	2132404
8360	2684941	2131961
8361	2685113	2131521
8362	2685387	2131162
8363	2685555	2130720
8364	2685726	2130280
8365	2685907	2129848
8366	2686086	2129414
8367	2686264	2128980
8368	2686484	2128578
8369	2686645	2128131
8370	2686821	2127695
8371	2686997	2127259
8372	2687163	2126815
8373	2687335	2126377
8374	2687630	2126035
8375	2687798	2125594
8376	2687966	2125152
8377	2688175	2124742
8378	2688408	2124352
8379	2688700	2124008
8380	2688881	2123577
8381	2689077	2123158
8382	2689281	2122745
8383	2689459	2122311
8384	2689645	2121885
8385	2689948	2121550
8386	2690157	2121140
8387	2690357	2120725
8388	2690530	2120287
8389	2690698	2119847
8390	2690848	2119391
8391	2691048	2118976
8392	2691217	2118536
8393	2691395	2118103
8394	2691598	2117689
8395	2691780	2117260
8396	2692096	2116935
8397	2692284	2116511
8398	2692464	2116080
8399	2692640	2115646
8400	2692821	2115215
8401	2692985	2114772
8402	2693218	2114382
8403	2693392	2113947
8404	2693579	2113522
8405	2693736	2113074
8406	2693892	2112624
8407	2694044	2112172
8408	2694205	2111726
8409	2694485	2111374
8410	2694640	2110924
8411	2694800	2110478
8412	2694953	2110027
8413	2695114	2109582
8414	2695267	2109130
8415	2695488	2108732
8416	2695642	2108282
8417	2695793	2107830
8418	2695958	2107388
8419	2696110	2106936
8420	2696268	2106489
8421	2696414	2106033
8422	2696669	2105662
8423	2696833	2105220
8424	2696985	2104769
8425	2697150	2104327
8426	2697310	2103883
8427	2697467	2103435
8428	2697640	2103001
8429	2697894	2102629
8430	2698051	2102182
8431	2698230	2101752
8432	2698392	2101309
8433	2698544	2100858
8434	2698723	2100429
8435	2698938	2100027
8436	2699091	2099578
8437	2699246	2099129
8438	2699423	2098698
8439	2699585	2098255
8440	2699742	2097809
8441	2700022	2097458
8442	2700179	2097012
8443	2700336	2096566
8444	2700492	2096119
8445	2700657	2095679
8446	2700810	2095230
8447	2700972	2094788
8448	2701193	2094392
8449	2701353	2093948
8450	2701513	2093505
8451	2701673	2093061
8452	2701825	2092612
8453	2701982	2092166
8454	2702261	2091815
8455	2702414	2091366
8456	2702574	2090924
8457	2702745	2090489
8458	2702925	2090062
8459	2703099	2089630
8460	2703271	2089196
8461	2703512	2088816
8462	2703685	2088384
8463	2703857	2087950
8464	2704030	2087517
8465	2704229	2087105
8466	2704557	2086792
8467	2704722	2086354
8468	2704902	2085927
8469	2705062	2085485
8470	2705237	2085054
8471	2705417	2084628
8472	2705642	2084235
8473	2705807	2083797
8474	2705968	2083355
8475	2706141	2082924
8476	2706302	2082483
8477	2706466	2082044
8478	2706726	2081679
8479	2706917	2081262
8480	2707067	2080812
8481	2707227	2080371
8482	2707402	2079941
8483	2707573	2079508
8484	2707745	2079076
8485	2707948	2078667
8486	2708120	2078236
8487	2708287	2077800
8488	2708454	2077364
8489	2708608	2076918
8490	2708762	2076473
8491	2709028	2076114
8492	2709178	2075664
8493	2709346	2075230
8494	2709498	2074783
8495	2709660	2074344
8496	2709819	2073903
8497	2709991	2073472
8498	2710271	2073123
8499	2710454	2072700
8500	2710646	2072284
8501	2710846	2071874
8502	2711025	2071449
8503	2711247	2071056
8504	2711457	2070654
8505	2711647	2070237
8506	2711848	2069828
8507	2712023	2069400
8508	2712220	2068988
8509	2712552	2068680
8510	2712752	2068270
8511	2712930	2067844
8512	2713132	2067437
8513	2713320	2067018
8514	2713504	2066597
8515	2713752	2066224
8516	2713927	2065796
8517	2714123	2065384
8518	2714384	2065022
8519	2714575	2064606
8520	2714882	2064279
8521	2715058	2063852
8522	2715232	2063423
8523	2715405	2062994
8524	2715576	2062564
8525	2715740	2062128
8526	2715931	2061712
8527	2716125	2061299
8528	2716318	2060886
8529	2716496	2060461
8530	2716678	2060039
8531	2716871	2059625
8532	2717169	2059291
8533	2717366	2058881
8534	2717531	2058446
8535	2717717	2058027
8536	2717875	2057588
8537	2718037	2057151
8538	2718257	2056758
8539	2718429	2056329
8540	2718581	2055885
8541	2718772	2055470
8542	2718939	2055038
8543	2719102	2054602
8544	2719365	2054243
8545	2719518	2053799
8546	2719686	2053368
8547	2719848	2052932
8548	2720009	2052495
8549	2720160	2052050
8550	2720409	2051680
8551	2720576	2051248
8552	2720735	2050810
8553	2720890	2050369
8554	2721053	2049934
8555	2721224	2049505
8556	2721410	2049088
8557	2721681	2048734
8558	2721859	2048311
8559	2722016	2047872
8560	2722194	2047449
8561	2722364	2047019
8562	2722534	2046590
8563	2722811	2046241
8564	2722983	2045814
8565	2723170	2045397
8566	2723332	2044962
8567	2723485	2044521
8568	2723648	2044086
8569	2723859	2043689
8570	2724026	2043258
8571	2724206	2042836
8572	2724368	2042402
8573	2724543	2041977
8574	2724693	2041534
8575	2724983	2041195
8576	2725149	2040764
8577	2725308	2040327
8578	2725475	2039897
8579	2725629	2039457
8580	2725792	2039023
8581	2725951	2038587
8582	2726179	2038202
8583	2726347	2037773
8584	2726512	2037341
8585	2726683	2036914
8586	2726840	2036476
8587	2727004	2036044
8588	2727272	2035690
8589	2727454	2035271
8590	2727634	2034851
8591	2727815	2034432
8592	2727995	2034011
8593	2728185	2033599
8594	2728429	2033227
8595	2728608	2032807
8596	2728752	2032360
8597	2728923	2031933
8598	2729086	2031501
8599	2729271	2031085
8600	2729545	2030736
8601	2729721	2030313
8602	2729895	2029890
8603	2730055	2029455
8604	2730245	2029043
8605	2730416	2028617
8606	2730653	2028240
8607	2730829	2027818
8608	2731006	2027397
8609	2731190	2026981
8610	2731384	2026572
8611	2731565	2026154
8612	2731850	2025813
8613	2732027	2025392
8614	2732201	2024969
8615	2732361	2024535
8616	2732538	2024114
8617	2732701	2023682
8618	2732907	2023283
8619	2733058	2022843
8620	2733211	2022405
8621	2733391	2021986
8622	2733554	2021555
8623	2733709	2021118
8624	2734040	2020812
8625	2734276	2020435
8626	2734543	2020081
8627	2734750	2019683
8628	2734953	2019282
8629	2735275	2018969
8630	2735476	2018566
8631	2735649	2018143
8632	2735828	2017724
8633	2735996	2017298
8634	2736158	2016866
8635	2736356	2016462
8636	2736520	2016033
8637	2736683	2015602
8638	2736860	2015183
8639	2737031	2014759
8640	2737198	2014332
8641	2737472	2013984
8642	2737657	2013570
8643	2737833	2013150
8644	2738000	2012723
8645	2738165	2012295
8646	2738349	2011880
8647	2738569	2011493
8648	2738724	2011057
8649	2738900	2010637
8650	2739070	2010214
8651	2739273	2009813
8652	2739449	2009393
8653	2739719	2009043
8654	2739886	2008617
8655	2740096	2008222
8656	2740340	2007852
8657	2740521	2007436
8658	2740683	2007006
8659	2740910	2006624
8660	2741110	2006223
8661	2741287	2005804
8662	2741449	2005375
8663	2741613	2004947
8664	2741774	2004516
8665	2742032	2004157
8666	2742205	2003736
8667	2742375	2003313
8668	2742540	2002886
8669	2742700	2002455
8670	2742886	2002044
8671	2743179	2001710
8672	2743362	2001297
8673	2743571	2000902
8674	2743769	2000500
8675	2743953	2000087
8676	2744347	1999827
8677	2744557	1999434
8678	2744714	1999001
8679	2744873	1998571
8680	2745033	1998141
8681	2745197	1997714
8682	2745487	1997379
8683	2745668	1996964
8684	2745955	1996627
8685	2746174	1996240
8686	2746363	1995832
8687	2746607	1995463
8688	2746877	1995113
8689	2747400	1994947
8690	2747960	1994808
8691	2748267	1994485
8692	2748565	1994156
8693	2748824	1993798
8694	2749038	1993408
8695	2749220	1992995
8696	2749396	1992577
8697	2749560	1992150
8698	2749736	1991733
8699	2749912	1991315
8700	2750197	1990977
8701	2750372	1990559
8702	2750564	1990153
8703	2750741	1989736
8704	2750922	1989323
8705	2751100	1988907
8706	2751312	1988516
8707	2751474	1988088
8708	2751646	1987668
8709	2751813	1987245
8710	2752001	1986836
8711	2752177	1986420
8712	2752489	1986101
8713	2752671	1985689
8714	2752855	1985278
8715	2753032	1984862
8716	2753218	1984452
8717	2753414	1984050
8718	2753681	1983699
8719	2753846	1983274
8720	2754001	1982842
8721	2754180	1982429
8722	2754350	1982008
8723	2754533	1981597
8724	2754748	1981208
8725	2754943	1980806
8726	2755130	1980397
8727	2755331	1979999
8728	2755492	1979573
8729	2755713	1979189
8730	2756004	1978855
8731	2756180	1978440
8732	2756364	1978030
8733	2756534	1977610
8734	2756687	1977177
8735	2756856	1976756
8736	2757067	1976366
8737	2757224	1975936
8738	2757387	1975512
8739	2757553	1975089
8740	2757741	1974682
8741	2757909	1974262
8742	2758203	1973931
8743	2758366	1973506
8744	2758524	1973078
8745	2758678	1972647
8746	2758834	1972217
8747	2759006	1971799
8748	2759239	1971425
8749	2759400	1971000
8750	2759602	1970604
8751	2759798	1970203
8752	2759984	1969795
8753	2760152	1969375
8754	2760451	1969048
8755	2760616	1968625
8756	2760783	1968205
8757	2760956	1967788
8758	2761127	1967370
8759	2761299	1966953
8760	2761508	1966562
8761	2761669	1966137
8762	2761826	1965709
8763	2762014	1965303
8764	2762192	1964890
8765	2762370	1964478
8766	2762686	1964164
8767	2762850	1963741
8768	2763018	1963321
8769	2763203	1962914
8770	2763372	1962495
8771	2763553	1962085
8772	2763821	1961736
8773	2763965	1961300
8774	2764131	1960879
8775	2764323	1960477
8776	2764499	1960063
8777	2764657	1959637
8778	2764807	1959205
8779	2765006	1958808
8780	2765168	1958385
8781	2765332	1957964
8782	2765489	1957536
8783	2765644	1957109
8784	2765792	1956676
8785	2766070	1956335
8786	2766227	1955908
8787	2766380	1955479
8788	2766543	1955057
8789	2766708	1954637
8790	2766873	1954216
8791	2767039	1953796
8792	2767264	1953418
8793	2767433	1953001
8794	2767589	1952574
8795	2767762	1952160
8796	2767957	1951760
8797	2768129	1951345
8798	2768427	1951019
8799	2768602	1950606
8800	2768762	1950182
8801	2768941	1949772
8802	2769098	1949347
8803	2769262	1948926
8804	2769483	1948546
8805	2769640	1948121
8806	2769808	1947703
8807	2769999	1947302
8808	2770174	1946889
8809	2770353	1946479
8810	2770629	1946138
8811	2770796	1945720
8812	2770952	1945295
8813	2771105	1944866
8814	2771264	1944443
8815	2771440	1944032
8816	2771614	1943619
8817	2771856	1943254
8818	2772003	1942822
8819	2772180	1942412
8820	2772325	1941979
8821	2772485	1941557
8822	2772643	1941133
8823	2772837	1940735
8824	2773002	1940316
8825	2773162	1939894
8826	2773336	1939482
8827	2773501	1939063
8828	2773662	1938642
8829	2773802	1938206
8830	2774073	1937862
8831	2774232	1937439
8832	2774422	1937039
8833	2774597	1936627
8834	2774765	1936211
8835	2774934	1935796
8836	2775140	1935407
8837	2775302	1934986
8838	2775474	1934573
8839	2775657	1934168
8840	2775820	1933749
8841	2775979	1933327
8842	2776250	1932983
8843	2776435	1932579
8844	2776591	1932156
8845	2776761	1931742
8846	2776925	1931323
8847	2777087	1930904
8848	2777337	1930546
8849	2777510	1930134
8850	2777665	1929710
8851	2777832	1929294
8852	2777999	1928878
8853	2778167	1928463
8854	2778414	1928103
8855	2778597	1927698
8856	2778758	1927279
8857	2778917	1926858
8858	2779077	1926438
8859	2779241	1926020
8860	2779391	1925593
8861	2779596	1925204
8862	2779763	1924789
8863	2779931	1924374
8864	2780079	1923946
8865	2780249	1923533
8866	2780421	1923122
8867	2780697	1922782
8868	2780874	1922374
8869	2781027	1921950
8870	2781187	1921530
8871	2781341	1921106
8872	2781496	1920684
8873	2781655	1920263
8874	2781958	1919943
8875	2782114	1919521
8876	2782289	1919111
8877	2782452	1918694
8878	2782610	1918274
8879	2782787	1917867
8880	2783000	1917484
8881	2783159	1917065
8882	2783320	1916646
8883	2783478	1916226
8884	2783624	1915797
8885	2783778	1915375
8886	2783944	1914960
8887	2784210	1914614
8888	2784390	1914209
8889	2784552	1913792
8890	2784714	1913375
8891	2784863	1912949
8892	2785030	1912536
8893	2785256	1912163
8894	2785418	1911745
8895	2785570	1911322
8896	2785728	1910902
8897	2785911	1910500
8898	2786076	1910085
8899	2786240	1909670
8900	2786496	1909318
8901	2786655	1908899
8902	2786803	1908473
8903	2786957	1908051
8904	2787124	1907638
8905	2787275	1907214
8906	2787510	1906848
8907	2787664	1906426
8908	2787819	1906006
8909	2787968	1905581
8910	2788135	1905168
8911	2788297	1904752
8912	2788457	1904335
8913	2788731	1903996
8914	2788882	1903572
8915	2789039	1903153
8916	2789200	1902737
8917	2789359	1902319
8918	2789517	1901901
8919	2789665	1901475
8920	2789926	1901128
8921	2790077	1900705
8922	2790244	1900293
8923	2790391	1899867
8924	2790538	1899442
8925	2790690	1899020
8926	2790909	1898644
8927	2791063	1898223
8928	2791239	1897817
8929	2791392	1897396
8930	2791552	1896980
8931	2791733	1896578
8932	2791907	1896172
8933	2792157	1895816
8934	2792312	1895397
8935	2792454	1894968
8936	2792605	1894547
8937	2792757	1894126
8938	2792909	1893704
8939	2793072	1893290
8940	2793280	1892907
8941	2793441	1892492
8942	2793599	1892075
8943	2793761	1891661
8944	2793908	1891237
8945	2794075	1890826
8946	2794347	1890486
8947	2794513	1890075
8948	2794671	1889658
8949	2794831	1889243
8950	2794986	1888824
8951	2795139	1888405
8952	2795298	1887989
8953	2795509	1887608
8954	2795659	1887187
8955	2795808	1886764
8956	2795962	1886345
8957	2796142	1885944
8958	2796291	1885522
8959	2796561	1885182
8960	2796714	1884762
8961	2796871	1884345
8962	2797033	1883932
8963	2797188	1883514
8964	2797351	1883102
8965	2797516	1882691
8966	2797794	1882357
8967	2797935	1881929
8968	2798093	1881514
8969	2798259	1881103
8970	2798422	1880692
8971	2798582	1880278
8972	2798757	1879874
8973	2798933	1879470
8974	2799085	1879051
8975	2799227	1878626
8976	2799395	1878217
8977	2799545	1877797
8978	2799709	1877386
8979	2799972	1877041
8980	2800117	1876617
8981	2800263	1876195
8982	2800418	1875778
8983	2800563	1875354
8984	2800716	1874937
8985	2800870	1874519
8986	2801074	1874136
8987	2801238	1873725
8988	2801375	1873297
8989	2801537	1872885
8990	2801681	1872461
8991	2801846	1872051
8992	2801994	1871631
8993	2802260	1871289
8994	2802412	1870871
8995	2802566	1870454
8996	2802725	1870041
8997	2802877	1869623
8998	2803042	1869214
8999	2803201	1868800
9000	2803480	1868467
9001	2803649	1868061
9002	2803796	1867640
9003	2803944	1867220
9004	2804106	1866809
9005	2804264	1866395
9006	2804483	1866023
9007	2804641	1865609
9008	2804797	1865194
9009	2804968	1864790
9010	2805157	1864397
9011	2805345	1864004
9012	2805656	1863693
9013	2805815	1863280
9014	2805976	1862869
9015	2806169	1862479
9016	2806328	1862067
9017	2806489	1861656
9018	2806668	1861258
9019	2806863	1860869
9020	2807027	1860460
9021	2807202	1860059
9022	2807376	1859657
9023	2807531	1859243
9024	2807705	1858841
9025	2807963	1858494
9026	2808118	1858080
9027	2808270	1857664
9028	2808445	1857263
9029	2808612	1856857
9030	2808780	1856450
9031	2808984	1856069
9032	2809141	1855656
9033	2809322	1855260
9034	2809488	1854852
9035	2809672	1854458
9036	2809846	1854057
9037	2810158	1853746
9038	2810318	1853336
9039	2810476	1852925
9040	2810634	1852513
9041	2810798	1852105
9042	2810940	1851683
9043	2811096	1851270
9044	2811367	1850933
9045	2811528	1850523
9046	2811679	1850107
9047	2811843	1849701
9048	2812010	1849295
9049	2812173	1848887
9050	2812349	1848488
9051	2812533	1848094
9052	2812695	1847685
9053	2812859	1847278
9054	2813012	1846864
9055	2813199	1846472
9056	2813381	1846077
9057	2813644	1845735
9058	2813798	1845322
9059	2813957	1844912
9060	2814114	1844501
9061	2814277	1844093
9062	2814434	1843682
9063	2814652	1843311
9064	2814801	1842895
9065	2814977	1842496
9066	2815135	1842086
9067	2815287	1841672
9068	2815441	1841259
9069	2815590	1840843
9070	2815840	1840493
9071	2815998	1840083
9072	2816167	1839680
9073	2816330	1839274
9074	2816490	1838865
9075	2816636	1838448
9076	2816788	1838034
9077	2816993	1837655
9078	2817171	1837259
9079	2817346	1836860
9080	2817531	1836468
9081	2817691	1836060
9082	2817847	1835649
9083	2818131	1835321
9084	2818294	1834916
9085	2818465	1834514
9086	2818639	1834116
9087	2818797	1833707
9088	2818972	1833309
9089	2819259	1832983
9090	2819437	1832587
9091	2819627	1832199
9092	2819790	1831794
9093	2819945	1831383
9094	2820119	1830984
9095	2820333	1830611
9096	2820490	1830203
9097	2820638	1829787
9098	2820834	1829403
9099	2821009	1829006
9100	2821179	1828605
9101	2821476	1828287
9102	2821622	1827870
9103	2821793	1827471
9104	2821963	1827070
9105	2822135	1826671
9106	2822291	1826261
9107	2822454	1825856
9108	2822654	1825475
9109	2822807	1825064
9110	2822961	1824653
9111	2823130	1824252
9112	2823297	1823851
9113	2823457	1823444
9114	2823743	1823119
9115	2823901	1822711
9116	2824069	1822310
9117	2824236	1821907
9118	2824395	1821501
9119	2824567	1821102
9120	2824730	1820698
9121	2824986	1820354
9122	2825151	1819950
9123	2825301	1819538
9124	2825460	1819131
9125	2825615	1818723
9126	2825782	1818321
9127	2826001	1817953
9128	2826143	1817536
9129	2826306	1817132
9130	2826464	1816725
9131	2826622	1816318
9132	2826791	1815918
9133	2826956	1815516
9134	2827238	1815189
9135	2827409	1814790
9136	2827573	1814388
9137	2827726	1813978
9138	2827893	1813577
9139	2828066	1813180
9140	2828284	1812812
9141	2828465	1812421
9142	2828638	1812023
9143	2828791	1811614
9144	2828947	1811207
9145	2829107	1810802
9146	2829398	1810481
9147	2829563	1810079
9148	2829741	1809686
9149	2829903	1809282
9150	2830101	1808902
9151	2830271	1808503
9152	2830568	1808186
9153	2830724	1807779
9154	2830891	1807379
9155	2831077	1806991
9156	2831240	1806589
9157	2831409	1806190
9158	2831563	1805782
9159	2831786	1805418
9160	2831946	1805014
9161	2832119	1804618
9162	2832293	1804223
9163	2832446	1803814
9164	2832599	1803406
9165	2832847	1803058
9166	2833000	1802649
9167	2833165	1802249
9168	2833314	1801838
9169	2833474	1801434
9170	2833626	1801025
9171	2833784	1800621
9172	2834005	1800256
9173	2834195	1799871
9174	2834374	1799480
9175	2834552	1799088
9176	2834724	1798692
9177	2834906	1798303
9178	2835188	1797977
9179	2835350	1797575
9180	2835516	1797175
9181	2835687	1796779
9182	2835855	1796381
9183	2836024	1795984
9184	2836243	1795618
9185	2836421	1795227
9186	2836591	1794830
9187	2836757	1794431
9188	2836931	1794037
9189	2837113	1793648
9190	2837406	1793329
9191	2837554	1792919
9192	2837725	1792524
9193	2837894	1792127
9194	2838088	1791745
9195	2838275	1791360
9196	2838574	1791045
9197	2838737	1790645
9198	2838903	1790246
9199	2839072	1789850
9200	2839240	1789452
9201	2839400	1789050
9202	2839637	1788696
9203	2839782	1788285
9204	2839938	1787880
9205	2840101	1787480
9206	2840261	1787078
9207	2840409	1786669
9208	2840565	1786264
9209	2840843	1785937
9210	2840994	1785529
9211	2841145	1785122
9212	2841304	1784720
9213	2841461	1784317
9214	2841621	1783915
9215	2841778	1783511
9216	2841997	1783147
9217	2842157	1782746
9218	2842315	1782343
9219	2842482	1781946
9220	2842640	1781544
9221	2842797	1781140
9222	2843067	1780809
9223	2843231	1780410
9224	2843380	1780002
9225	2843536	1779598
9226	2843690	1779194
9227	2843846	1778790
9228	2844020	1778398
9229	2844320	1778085
9230	2844475	1777681
9231	2844634	1777280
9232	2844793	1776878
9233	2844955	1776479
9234	2845122	1776083
9235	2845355	1775728
9236	2845526	1775334
9237	2845703	1774944
9238	2845872	1774550
9239	2846042	1774156
9240	2846206	1773758
9241	2846500	1773441
9242	2846672	1773049
9243	2846841	1772654
9244	2846997	1772252
9245	2847171	1771860
9246	2847337	1771464
9247	2847501	1771066
9248	2847716	1770701
9249	2847897	1770314
9250	2848056	1769914
9251	2848248	1769534
9252	2848429	1769147
9253	2848602	1768756
9254	2848872	1768425
9255	2849033	1768025
9256	2849195	1767627
9257	2849339	1767218
9258	2849486	1766811
9259	2849639	1766406
9260	2849788	1766001
9261	2850045	1765661
9262	2850206	1765263
9263	2850361	1764861
9264	2850517	1764459
9265	2850682	1764063
9266	2850852	1763670
9267	2851067	1763305
9268	2851218	1762901
9269	2851373	1762499
9270	2851525	1762095
9271	2851685	1761697
9272	2851840	1761295
9273	2852015	1760905
9274	2852311	1760591
9275	2852484	1760200
9276	2852648	1759804
9277	2852800	1759400
9278	2852941	1758991
9279	2853088	1758584
9280	2853322	1758231
9281	2853468	1757825
9282	2853640	1757434
9283	2853809	1757041
9284	2854021	1756675
9285	2854195	1756286
9286	2854476	1755962
9287	2854627	1755559
9288	2854796	1755166
9289	2854962	1754772
9290	2855124	1754376
9291	2855274	1753972
9292	2855425	1753568
9293	2855686	1753232
9294	2855840	1752831
9295	2855990	1752428
9296	2856143	1752026
9297	2856300	1751626
9298	2856467	1751233
9299	2856630	1750838
9300	2856841	1750471
9301	2857001	1750074
9302	2857178	1749687
9303	2857337	1749290
9304	2857498	1748893
9305	2857662	1748498
9306	2857963	1748188
9307	2858132	1747796
9308	2858303	1747406
9309	2858462	1747008
9310	2858611	1746605
9311	2858765	1746204
9312	2858952	1745824
9313	2859146	1745448
9314	2859306	1745051
9315	2859467	1744655
9316	2859615	1744251
9317	2859784	1743860
9318	2859944	1743464
9319	2860197	1743124
9320	2860350	1742723
9321	2860504	1742324
9322	2860673	1741933
9323	2860839	1741540
9324	2861000	1741144
9325	2861154	1740745
9326	2861456	1740435
9327	2861611	1740036
9328	2861762	1739635
9329	2861911	1739232
9330	2862085	1738845
9331	2862246	1738449
9332	2862463	1738088
9333	2862612	1737686
9334	2862761	1737284
9335	2862921	1736888
9336	2863079	1736491
9337	2863246	1736099
9338	2863416	1735710
9339	2863693	1735386
9340	2863853	1734990
9341	2864012	1734594
9342	2864179	1734203
9343	2864353	1733816
9344	2864496	1733411
9345	2864704	1733045
9346	2864858	1732646
9347	2865025	1732255
9348	2865185	1731860
9349	2865324	1731452
9350	2865476	1731052
9351	2865626	1730652
9352	2865896	1730323
9353	2866091	1729950
9354	2866274	1729569
9355	2866451	1729184
9356	2866603	1728785
9357	2866768	1728393
9358	2867050	1728072
9359	2867206	1727675
9360	2867364	1727280
9361	2867514	1726879
9362	2867662	1726478
9363	2867820	1726082
9364	2867984	1725690
9365	2868215	1725339
9366	2868392	1724955
9367	2868536	1724551
9368	2868697	1724158
9369	2868846	1723757
9370	2868995	1723356
9371	2869306	1723053
9372	2869474	1722664
9373	2869632	1722269
9374	2869793	1721875
9375	2869949	1721479
9376	2870111	1721087
9377	2870281	1720699
9378	2870490	1720335
9379	2870649	1719941
9380	2870812	1719549
9381	2870973	1719156
9382	2871132	1718762
9383	2871315	1718383
9384	2871607	1718068
9385	2871780	1717683
9386	2871938	1717289
9387	2872115	1716905
9388	2872288	1716520
9389	2872444	1716124
9390	2872620	1715741
9391	2872868	1715400
9392	2873041	1715016
9393	2873192	1714617
9394	2873352	1714224
9395	2873512	1713831
9396	2873667	1713436
9397	2873894	1713083
9398	2874053	1712690
9399	2874210	1712295
9400	2874366	1711900
9401	2874526	1711508
9402	2874692	1711119
9403	2874982	1710804
9404	2875214	1710454
9405	2875407	1710081
9406	2875570	1709691
9407	2875716	1709290
9408	2875877	1708898
9409	2876097	1708542
9410	2876274	1708160
9411	2876427	1707764
9412	2876589	1707373
9413	2876744	1706978
9414	2876920	1706595
9415	2877093	1706211
9416	2877358	1705882
9417	2877507	1705484
9418	2877670	1705094
9419	2877832	1704703
9420	2878001	1704316
